date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,eco_anxiety,air_quality_index,noise_db,light_pollution_lux,heatwave,flood,sleep,activity,diet,habit,water,mental_health,screen,social,eco_safe,air_quality,noise,light,heatwave_safe,flood_safe
2023-07-09,190,16,eat_veg_400,10.786545628771869,17.7,-8.706845458540975,4.8424316914505505,0,0,1,1.5653490436691313,0,12.0,8,0,9.982960414644648,15,47.82691076653804,10.786731918593562,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-07-09,190,17,walk_30,5.876993337263077,24.2,-13.820858040036262,3.0,21,135,0,9.655747318002412,0,11.231929853217784,0,0,10.0,121,44.4957171851117,12.925143782602674,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2023-07-09,190,18,drink_water_8,6.75,22.7,-15.90179693376439,5.488936393143364,0,10,1,10.0,3,12.0,0,0,10.0,66,91.55143761087297,3.402396564477263,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
2023-07-09,190,19,eat_veg_400,8.22885758449506,21.2,-13.386669738651893,3.1960190026960906,0,0,1,5.747210896076276,0,12.0,7,0,9.880172495299892,11,54.30061301011148,29.629161276430672,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-07-09,190,20,social_15,10.51620489369647,19.4,-8.86791644056187,5.50059539061143,0,101,1,0.8869903403081884,2,12.0,33,0,10.0,55,83.73842605677945,11.251317234796915,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-07-09,190,21,social_15,10.677021399463522,17.7,-7.325630088352263,5.986592141137726,0,33,1,1.720742872149968,0,12.0,9,0,10.0,21,53.57661911064339,23.04045117094904,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-07-09,190,22,no_tobacco_alcohol,9.787219913617552,17.9,-7.079229527270893,6.0845722783846465,22,0,1,9.865151410150963,0,11.468683500089316,33,0,8.919669290350352,0,70.76336059890302,13.239696889292192,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
2023-07-09,190,23,no_tobacco_alcohol,7.51542816523785,21.2,-12.168998456647362,3.0,0,0,0,9.420784455910804,0,11.208652739152308,0,0,10.0,9,35.04701337950888,9.91745134949106,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-07-09,190,24,sleep_early,10.45,18.9,-7.37638534377549,3.241447479769891,0,42,1,0.0,1,11.978015909617147,0,0,10.0,17,77.90143657522059,14.22386186620962,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,0,eat_veg_400,9.148833569515904,19.9,-11.800271135915805,7.268560045283285,0,164,1,10.0,0,12.0,0,0,10.0,66,59.987868790177366,5.675124764507358,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2023-07-10,191,1,walk_30,7.84131355614781,22.7,-16.983608498760724,4.213738239840848,0,0,0,0.23456138288068912,0,12.0,0,0,10.0,18,50.26156534482688,43.55437204228953,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-07-10,191,2,walk_30,4.549379608584232,26.2,-22.561644138586644,3.5204334167414695,10,0,0,9.008853349231305,0,12.0,0,0,9.602356267609325,26,35.66720094090117,10.847571730216895,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-10,191,3,walk_30,11.144723961374043,17.9,-6.490084821128319,6.749645896905456,12,0,1,0.667708616469179,0,11.33465082502031,43,0,10.0,48,77.96493613786832,25.20859156004811,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-10,191,4,meditate_10,13.65,13.7,-0.3161720302621324,6.077799335972514,0,623,1,0.0,0,11.84617573108618,67,0,8.120119921373961,0,34.24888676282279,13.830547524200682,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1
2023-07-10,191,5,walk_30,15.05483762894108,11.899999999999999,3.7963985317346487,9.28092153488446,0,487,1,1.7859408173404923,0,12.0,0,0,10.0,39,71.29137261444909,22.59462815104563,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,6,social_15,6.429433447667736,22.7,-16.415712419791216,3.0,18,0,0,9.901310669354569,0,12.0,0,0,9.386748936439126,20,30.0,30.524993800487675,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-10,191,7,walk_30,11.551729688871815,16.4,-4.502722178489441,7.089869962065121,24,0,0,3.3889228134443594,0,11.899989236353875,8,0,9.770197675914371,25,97.14983463943086,14.164989972292563,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,8,meditate_10,3.8602336619697244,27.7,-19.02453146604787,3.491403804202047,0,0,0,9.951662396932567,0,12.0,5,0,9.84283072874509,99,78.81494782124062,4.858310266866806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2023-07-10,191,9,walk_30,6.817636261838736,23.9,-19.810450297875885,10.009572986010621,7,0,0,4.424278120483223,0,11.771918336120878,0,0,7.4245270463471025,1,58.603738685552145,14.376195890085565,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,10,walk_30,9.459219147940427,20.9,-13.35453289646283,3.1468179119560657,23,0,0,0.5890251814170584,0,12.0,50,0,10.0,52,84.96140492708729,8.126274906233183,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
2023-07-10,191,11,walk_30,4.35,26.2,-30.820415911103755,3.0,0,0,0,10.0,0,12.0,13,0,9.958203913580375,0,74.79426777175748,2.279382740920196,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2023-07-10,191,12,sleep_early,10.85,17.7,-6.3684451704653915,5.310440909647665,0,0,1,0.40239950824689197,0,12.0,14,0,9.658778789532988,0,87.32088879732758,2.5752984466448443,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-07-10,191,13,drink_water_8,6.45,23.4,-14.30704337591266,7.728326830143584,8,0,0,10.0,4,11.70137130021597,0,0,10.0,33,84.96277167986347,38.091889896397184,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-07-10,191,14,walk_30,4.15,27.9,-22.33548284446556,9.158938284237,20,0,0,10.0,0,12.0,28,0,10.0,93,77.56003312175214,9.089749912069786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2023-07-10,191,15,meditate_10,9.327954727190493,20.9,-11.914027018382628,3.8028826634519826,0,557,0,0.3374629760737954,0,12.0,0,0,9.890371865485786,50,79.22868627616296,6.65697242376217,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,16,social_15,11.459769140673929,16.7,-5.748370539495918,5.2974101010628925,0,0,1,1.1688904889927287,0,12.0,24,0,9.827121900326437,3,48.03687820784676,9.55214971204875,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-07-10,191,17,walk_30,5.25,26.0,-24.397683189075895,3.0,50,73,0,10.0,0,11.292868265216752,3,0,10.0,116,52.87199853132998,10.007927744050317,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2023-07-10,191,18,social_15,7.1499999999999995,22.9,-14.341766605541624,5.73779452901852,0,0,1,10.0,1,12.0,16,0,10.0,59,89.43467704494927,5.005100763064564,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2023-07-10,191,19,eat_veg_400,7.9071693209397,22.4,-13.441691664950762,3.0,0,0,1,6.045512718205876,0,12.0,12,0,10.0,6,57.737178263207646,27.849484368316702,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-07-10,191,20,sleep_early,11.060370189370348,17.9,-8.112956587750194,5.630069728594072,0,0,1,1.4919814125725965,0,11.951897983070147,27,0,10.0,45,88.46266820574492,9.119094115059346,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-10,191,21,no_tobacco_alcohol,10.156816442850495,18.9,-10.919004465684782,6.414509164668549,0,0,1,0.7398851857732647,0,12.0,0,0,10.0,35,57.796235963307694,25.074245469206073,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-10,191,22,drink_water_8,7.770227288477355,21.4,-11.448617576526667,5.94163430613633,13,0,1,10.0,0,11.931533693915643,41,0,9.32067349908472,0,71.59067348898,14.863443352379196,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-07-10,191,23,digital_detox_30,4.42274781323737,26.2,-20.80358516402156,3.083644571840536,0,0,0,9.370594117443176,0,11.303674630290413,0,0,10.0,3,40.61820422237531,9.003936647533674,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-10,191,24,digital_detox_30,10.45,18.9,-7.239417716184215,3.0255390737366703,0,0,1,0.33344736121972535,0,11.108198774504068,0,0,10.0,9,78.78856997588547,15.86997031092513,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,0,eat_veg_400,11.25,15.7,-5.415142734116577,6.81443219228115,0,466,1,10.0,0,12.0,0,0,10.0,69,57.80374906698519,3.538434445752069,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1
2023-07-11,192,1,walk_30,7.808554236432322,22.7,-9.488268645585926,4.524114106967147,0,0,0,0.5833527290976471,0,12.0,5,0,10.0,18,47.48210306150529,43.08743543744739,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-07-11,192,2,walk_30,6.601896754408547,22.7,-16.691651561653003,3.2958069831414782,41,0,0,8.1231259146937,0,12.0,0,0,9.765203336730515,40,33.81161850684276,8.951377306373221,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-11,192,3,sleep_early,13.625608875254775,13.899999999999999,-0.027377468005810368,7.524975819722013,0,0,1,0.681350830639392,0,10.532781157526452,30,0,9.955989446833536,50,77.45142839632652,25.20161766630641,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-11,192,4,meditate_10,13.65,13.7,-0.1812766996811605,6.275385476262596,0,507,1,0.8084867743061942,0,12.0,61,0,8.124477608201724,0,30.0,13.95943633833718,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1
2023-07-11,192,5,meditate_10,12.355441463228512,15.899999999999999,-4.022960269435907,9.050584583354766,0,399,1,0.7156868579285405,0,12.0,5,0,9.598037901324524,42,72.36601435932033,23.227864330739802,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,6,walk_30,4.461329644105793,26.2,-23.178601782342817,3.0,7,0,0,9.099553802459178,0,12.0,0,0,9.128361008488383,14,30.657774347095437,33.62545397154594,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-11,192,7,eat_veg_400,9.74215996933313,19.9,-11.09504137339492,6.828338340923566,19,0,0,2.7387007339839124,0,11.675201476394555,20,0,9.88153114608294,28,97.41250397078592,14.001241645691566,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,8,walk_30,3.35,28.9,-19.88890310575199,3.113991576335084,0,0,0,9.951144824913971,0,11.82483623054758,1,0,10.0,85,80.49436309181381,8.836691634916221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-07-11,192,9,walk_30,6.771109036362838,23.9,-17.412408885803767,10.003572846607273,0,0,0,4.534634950472398,0,11.538522684274566,2,0,8.024697132275097,0,60.68766083568944,15.726162864929472,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,10,eat_veg_400,8.427112939459427,22.9,-9.816595880857696,3.0,16,0,0,0.9179411075410966,0,12.0,39,0,9.74091064973441,47,83.95788764100678,9.297308351295275,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
2023-07-11,192,11,walk_30,4.38068733447427,26.2,-27.91630192416713,3.0,0,0,0,10.0,0,12.0,0,0,10.0,0,78.77870967956108,1.267906793658602,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2023-07-11,192,12,sleep_early,10.764455848869975,17.7,-9.149958084318092,4.941041652102286,0,0,1,1.1020950297143304,0,12.0,9,0,10.0,22,86.71500369240363,3.0739879112632535,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-07-11,192,13,sleep_early,3.9664987774807865,27.4,-32.70046138967969,8.984546257563249,0,0,0,10.0,2,11.300254783390553,2,0,10.0,37,87.29971673062485,36.04569908624429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-07-11,192,14,walk_30,6.168057738308354,24.4,-19.477557721201485,8.641245123422413,55,0,0,10.0,0,12.0,32,0,10.0,95,70.39026133080203,8.94348505960682,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
2023-07-11,192,15,sleep_early,9.45,20.9,-12.794784262408006,4.7455078482408375,0,483,0,0.0,0,11.867292562041804,1,0,10.0,36,73.05127140116895,9.438735312646614,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,16,sleep_early,11.448762464790367,16.7,-5.773556255802792,5.15468943607924,0,0,1,1.9782999235793863,0,11.982279548811617,14,0,9.985217498480386,0,50.13481655376406,8.711434274521357,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-07-11,192,17,digital_detox_30,6.190417808966186,23.0,-14.823207282411055,3.4789927061005113,36,74,0,10.0,0,10.591625349744811,4,0,10.0,112,52.88292706331868,4.687548022151528,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2023-07-11,192,18,sleep_early,10.128470707359524,17.7,-7.7365853887085745,6.902111801145716,0,0,1,9.893095783150699,0,11.96487254582034,12,0,10.0,60,95.34756879789305,4.346469970216918,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2023-07-11,192,19,sleep_early,7.596174289153469,22.4,-16.446973455214007,3.0,0,0,1,6.7149501301653345,0,11.574252504673023,5,0,10.0,0,59.52568777514713,29.06115372014711,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-07-11,192,20,sleep_early,11.084652168339359,17.9,-6.581817317569823,6.505636049083708,0,0,1,1.6506960709849858,0,11.964672194571992,17,0,10.0,35,86.91471300623469,7.590332539201244,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-11,192,21,eat_veg_400,10.518304124756634,18.9,-8.516580883946322,6.732021664660614,0,0,1,1.6037018820008124,0,11.587830201750624,0,0,9.928164155941563,24,55.483322753326405,25.036559021369605,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-11,192,22,sleep_early,7.7930654266489245,21.4,-8.244210464444029,6.14057003160114,0,0,1,10.0,0,12.0,39,0,10.0,10,73.06963127553726,13.465222791835204,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-07-11,192,23,walk_30,4.437313015619377,26.2,-16.017640874562957,3.0,0,0,0,10.0,0,11.490732267640432,0,0,10.0,10,42.81302209795377,8.625637726179242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-11,192,24,sleep_early,10.412117616607219,18.9,-6.95832189657502,3.0,0,0,1,0.0,0,11.660486312772855,0,0,10.0,0,79.77641345375136,16.834589927892875,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-12,193,0,drink_water_8,8.35,20.9,-11.04522802117327,7.095397282182285,0,385,1,9.802451146655185,0,11.844231954192644,0,0,10.0,71,55.6374433614738,5.571296177567912,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2023-07-12,193,1,walk_30,7.626966530224787,22.7,-11.189382501981683,4.007019087806263,0,0,0,1.9155985031697877,0,11.52431841448719,11,0,10.0,17,42.781676079152376,42.4180973638197,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-07-12,193,2,meditate_10,8.771284472746297,19.2,-9.86909742253424,3.0,26,0,0,7.5006987434038175,0,12.0,0,0,9.66978403613842,36,30.0,7.442760147652489,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
2023-07-12,193,3,eat_veg_400,13.920984045614016,13.899999999999999,0.13345985846445202,7.611372218039209,0,292,0,0.1373820277815535,0,10.324234973967378,23,0,10.0,47,80.48613547406671,27.076884434731447,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-12,193,4,walk_30,15.558264342024286,10.2,5.746559040397433,6.786743929030358,25,440,1,0.0,0,12.0,58,0,8.044630787020989,0,38.912511857197856,14.658509356806078,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1
2023-07-12,193,5,sleep_early,10.353415554162908,18.9,-9.179037502581755,9.037762596406925,0,402,1,1.3764542453755981,0,12.0,0,0,10.0,36,70.91747533913974,23.183271021343923,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-12,193,6,walk_30,4.475208669177729,26.2,-22.052925567629178,3.0736771124661675,0,0,0,9.950727431607982,0,12.0,0,0,9.38178605174205,20,30.0,34.3406236785615,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-12,193,7,walk_30,9.875764859186884,19.4,-12.054161402264139,7.182741706692048,44,0,0,2.0334254726032865,0,12.0,19,0,9.600082919483958,26,100.0,12.821023377890478,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
2023-07-12,193,8,walk_30,3.35,28.9,-24.62609495483322,3.522227322905019,0,0,0,10.0,0,11.983435310102728,11,0,9.856617102985235,75,75.32226629364244,11.040407255946139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-07-12,193,9,digital_detox_30,6.799009865070921,23.9,-24.744009333759337,10.311830424991344,0,0,0,4.307881209768776,0,11.014750681319327,0,0,7.721662135607547,1,65.32685735103547,13.609352961898765,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-12,193,10,walk_30,9.51143705122552,20.9,-9.74310390506113,3.654443040133164,34,0,0,1.280647579712319,0,11.277744796205653,39,0,10.0,53,78.25863231170193,8.493230730278844,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
2023-07-12,193,11,walk_30,4.35,26.2,-19.68258039622551,3.0,0,0,0,9.682900664083947,0,12.0,2,0,10.0,10,82.43013531461605,0.24742597431210278,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2023-07-12,193,12,sleep_early,10.631172186951503,17.7,-6.671049088456069,4.673567473936913,0,0,1,1.3612201503058567,0,12.0,0,0,10.0,21,87.18053891253612,1.5156178902908963,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-07-12,193,13,walk_30,6.45,23.4,-18.079495955763537,9.289976735723352,0,0,0,9.897227778111324,0,11.205586391621873,1,0,10.0,36,90.2779154420643,36.78553723891246,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-07-12,193,14,no_tobacco_alcohol,11.683337914093698,15.399999999999999,-4.677754294941684,7.899299974756226,50,0,1,10.0,0,12.0,28,0,10.0,102,74.62030069947689,7.821398079405488,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
2023-07-12,193,15,drink_water_8,9.45,20.9,-9.815534554753064,4.304171651319676,0,376,0,0.5973023250028057,4,12.0,1,0,10.0,39,73.8513822595712,9.637277291040219,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2023-07-12,193,16,sleep_early,10.544930122428175,17.7,-7.140217078394146,5.5331107141898705,0,0,1,1.633880041723896,0,11.618296692373251,0,0,9.895688476008058,17,52.32428911722495,8.593070176651453,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-07-12,193,17,drink_water_8,5.75,24.2,-18.773977373753354,3.427185682843867,24,3,0,10.0,1,10.977789367312104,0,0,10.0,116,53.67024080601496,7.6250971568663175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2023-07-12,193,18,sleep_early,6.35,23.9,-16.614103187392004,6.65106954062457,0,0,1,10.0,0,12.0,0,0,10.0,63,91.2286952952156,6.337778165252482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2023-07-12,193,19,sleep_early,7.432286224974248,22.4,-17.156155201151336,4.381351536038884,0,0,1,7.374845570356311,0,11.7053002446593,9,0,10.0,4,56.28907305807588,27.421556790566825,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-07-12,193,20,drink_water_8,10.402395589352253,19.4,-9.180734546347548,6.260608541766465,0,0,1,2.2172576537490007,1,11.952440433260445,18,0,10.0,51,77.18770166451259,8.695626325068496,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-07-12,193,21,sleep_early,12.7731903362161,14.899999999999999,-2.1133268113412194,7.578520634303574,0,0,0,0.9525589356094808,0,12.0,7,0,10.0,34,57.460543111503966,25.060858519111857,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-12,193,22,sleep_early,7.749999999999999,21.4,-11.944549682440169,5.830646665010757,0,0,1,10.0,0,12.0,34,0,10.0,14,73.57613938107403,14.53651436362366,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-07-12,193,23,social_15,4.419901783364132,26.2,-14.25307243882694,3.5141851632511063,0,0,0,8.665749503233721,0,11.744553230280786,4,0,9.880855150364068,14,34.485067482365615,10.96339112572929,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-12,193,24,sleep_early,10.45,18.9,-7.862013202164784,5.001649253689544,0,0,1,0.008330605222258577,0,12.0,0,0,9.925811511488702,8,81.4781214494709,17.37970487021298,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-13,194,0,eat_veg_400,11.315436827075917,15.7,-4.929744502066969,7.106484487279053,0,658,1,10.0,0,12.0,0,0,10.0,78,53.38039215215198,6.174162662839621,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
2023-07-13,194,1,walk_30,8.461450369536891,21.7,-15.039595785760902,4.275068081475211,7,0,0,1.3366746175151258,0,11.09041482265624,9,0,9.607889167103135,29,36.00853027193461,41.89457003189457,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
2023-07-13,194,2,walk_30,4.698982249392438,26.2,-19.665993147159657,3.0,13,0,0,8.021476625032367,0,12.0,0,0,9.427899424476863,33,30.890611240480936,7.249369998846883,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-13,194,3,meditate_10,10.75,18.9,-7.718055275976021,7.382225770342737,0,188,0,0.7291778352350048,0,10.489629244883123,25,0,9.764183343547337,49,83.51081787447346,26.097291627227335,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
2023-07-13,194,4,walk_30,15.65,10.2,5.878292319081671,6.5638300192070655,51,404,1,0.5385859104529886,0,12.0,61,0,7.589916624912092,5,38.930551167803664,14.142899586967006,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1
2023-07-13,194,5,walk_30,12.465833658301568,15.899999999999999,-4.391715492906215,8.683786553769576,0,315,1,2.1868302678129057,0,12.0,0,0,9.810925140307397,42,65.31004544284589,25.849128386831527,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
2023-07-13,194,6,walk_30,4.389558959992906,26.2,-25.743080569062148,3.1180501330907853,0,0,0,10.0,0,12.0,0,0,9.617529916275044,23,30.0,35.88483071240638,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-13,194,7,social_15,12.485131864331759,15.399999999999999,-2.994079655096411,6.485841325229721,38,0,0,3.0749818967500993,0,12.0,51,0,9.695195632065435,32,100.0,12.16086739108984,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
2023-07-13,194,8,walk_30,3.36569219682151,28.9,-23.79096780218961,3.428340283547059,0,0,0,10.0,0,12.0,6,0,10.0,66,74.2473847547988,11.020003649939557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-07-13,194,9,walk_30,8.902217391844676,20.4,-12.792687549628795,10.030609372079667,31,0,0,3.017774298194518,0,11.350479015110915,0,0,7.610461677442624,1,67.87668914632675,12.186381519866732,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-13,194,10,digital_detox_30,9.935911928865401,19.4,-9.93882345278557,3.2635649585321356,27,0,0,1.4561620577543726,0,11.383300805843188,42,0,10.0,49,78.91621740283311,5.489472755642822,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
2023-07-13,194,11,walk_30,4.419508043341702,26.2,-21.5172545011304,3.0,0,0,0,10.0,0,12.0,0,0,10.0,8,69.78138740491111,0.24404239673178815,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2023-07-13,194,12,sleep_early,10.648119331755577,17.7,-7.937099268097777,4.152998228311596,0,0,1,1.290225058999409,0,12.0,0,0,10.0,17,83.76292892250902,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-07-13,194,13,drink_water_8,3.9654158332833016,27.4,-22.91118723920794,8.956938110477916,0,0,0,10.0,1,10.786402018931451,2,0,10.0,38,89.29789150724078,39.09435610588097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-07-13,194,14,walk_30,11.65,15.399999999999999,-3.6908917278217634,8.21274889819514,63,0,1,10.0,0,12.0,26,0,10.0,95,72.20422252786793,8.089913630439666,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
2023-07-13,194,15,walk_30,7.423712725878268,23.9,-17.331696219641277,3.4567945022944233,11,348,0,0.6311400879242327,2,12.0,0,0,9.758854925693825,35,68.88747499530277,10.201928637985434,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2023-07-13,194,16,sleep_early,10.331179101688008,18.9,-7.589543553599336,5.838822254672684,0,15,1,0.8583852438084698,0,11.689549022057172,5,0,10.0,9,61.50042803220791,9.471849365121182,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-13,194,17,walk_30,5.776137370958059,24.2,-19.1872352451587,3.8003899993422348,40,0,0,9.907981050899494,0,11.96496265637391,3,0,10.0,104,52.586823829986486,8.317148215407117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2023-07-13,194,18,sleep_early,8.957743770283379,19.9,-11.09317642399515,6.468354397196525,0,0,1,10.0,0,11.575774601494382,9,0,10.0,58,91.55538748911411,7.198832096387566,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2023-07-13,194,19,sleep_early,7.452778828569107,22.4,-12.95415163137261,4.576634623158987,0,0,0,6.725009742374678,0,11.447476988926399,13,0,10.0,21,56.80906774490918,29.293126586756372,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-07-13,194,20,meditate_10,11.081418856750608,17.9,-5.629052357536902,6.393822491403008,0,0,1,1.7426746827979234,0,11.908804084801119,33,0,9.686126808922266,35,85.31515124393553,7.448472264736138,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-07-13,194,21,drink_water_8,10.233864424974662,18.7,-7.704391294450113,7.058330503033925,0,0,0,0.7333078533920807,0,12.0,0,0,9.95985793791288,36,52.04593080420412,24.032582909750825,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-07-13,194,22,sleep_early,7.749999999999999,21.4,-13.756899628074214,6.667041739339222,0,0,1,9.600103076599915,0,12.0,29,0,10.0,17,64.96465262563954,15.885318049511866,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-07-13,194,23,walk_30,4.540716387000849,26.2,-24.083998941232558,3.815691287029331,0,0,0,9.050675535853467,0,12.0,0,0,10.0,26,30.839020465640623,11.360633130382453,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-07-13,194,24,sleep_early,10.424167024137109,18.9,-9.842755298991841,4.725808395995495,0,0,1,0.8944741997658017,0,11.965553128495511,0,0,10.0,3,77.62313382871656,16.02568958850272,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-07-14,195,0,walk_30,13.286742985687782,12.2,1.1094509126768368,6.933016526957973,22,575,1,9.973403288714147,0,12.0,2,0,10.0,76,49.935635720103306,7.065677590798723,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
