date,day,user_id,action,reward,penalty,observed,sleep,activity,diet,habit,water
2023-06-01,152,4,sleep_early,8.081357095606089,9.0,-0.6766712694154299,0,0,1,1,0
2023-06-01,152,5,walk_30,11.393638379495432,4.5,6.782808102537343,1,1,0,1,0
2023-06-01,152,6,eat_veg_400,8.91042472409173,8.5,0.22355280637375707,0,1,0,1,0
2023-06-01,152,7,no_tobacco_alcohol,5.430127341131147,12.0,-5.875439954490286,0,0,0,1,0
2023-06-01,152,8,meditate_10,11.0,5.5,3.378166054390059,0,1,1,1,0
2023-06-01,152,9,no_tobacco_alcohol,3.343160332673037,17.0,-11.6522783180284,0,0,0,0,0
2023-06-01,152,10,walk_30,11.476006898794227,4.5,8.703783027465253,1,1,0,1,0
2023-06-01,152,11,walk_30,5.603300056230115,12.0,-7.867716706621835,0,0,0,1,0
2023-06-01,152,12,walk_30,5.8027137240950974,12.0,-5.508441165117306,0,0,0,1,0
2023-06-01,152,13,walk_30,8.028927787727739,8.5,-0.6187105941063084,0,1,0,1,0
2023-06-01,152,14,drink_water_8,11.496221677150547,4.5,5.876954222451542,1,1,0,1,0
2023-06-01,152,15,no_tobacco_alcohol,2.092274306641282,17.0,-18.981844151911694,0,0,0,0,0
2023-06-01,152,16,no_tobacco_alcohol,2.7436809392652437,17.0,-14.483774999468864,0,0,0,0,0
2023-06-01,152,17,walk_30,5.911492623190101,12.0,-6.269922148320247,0,0,0,1,0
2023-06-01,152,18,drink_water_8,5.646603375648822,12.0,-6.4218015348706805,0,0,0,1,0
2023-06-01,152,19,no_tobacco_alcohol,8.807303314350117,8.5,0.2472500299437835,0,1,0,1,0
2023-06-01,152,20,walk_30,8.463533304413858,8.5,-0.13043642219240142,0,1,0,1,0
2023-06-01,152,21,drink_water_8,2.8090575307144405,17.0,-20.439410613576044,0,0,0,0,0
2023-06-01,152,22,sleep_early,7.099138726309239,9.0,-1.590944811535619,0,0,1,1,0
2023-06-01,152,23,walk_30,9.0,8.5,0.5841447880116135,0,1,0,1,0
2023-06-01,152,24,drink_water_8,12.5,3.0,6.872108447279249,1,1,0,1,1
2023-06-02,153,0,sleep_early,7.067822168205878,8.5,-1.1146260265800014,0,1,0,1,0
2023-06-02,153,1,walk_30,6.848000589346559,12.0,-4.672625731749398,0,0,0,1,0
2023-06-02,153,2,walk_30,6.872716706684129,12.0,-3.9573679728655433,0,0,0,1,0
2023-06-02,153,3,meditate_10,10.059976499299367,5.0,5.02677408305591,1,0,1,1,0
2023-06-02,153,4,sleep_early,5.151268575621257,14.0,-9.539662733030832,0,0,1,0,0
2023-06-02,153,5,no_tobacco_alcohol,11.425957070434105,4.5,5.34351807956043,1,1,0,1,0
2023-06-02,153,6,walk_30,6.853328483431734,12.0,-5.605286815425628,0,0,0,1,0
2023-06-02,153,7,no_tobacco_alcohol,2.4539101000504577,17.0,-13.445502517453845,0,0,0,0,0
2023-06-02,153,8,sleep_early,11.0,5.5,4.686288423766637,0,1,1,1,0
2023-06-02,153,9,eat_veg_400,3.299845047260542,17.0,-10.106284125567505,0,0,0,0,0
2023-06-02,153,10,walk_30,8.986021286259206,8.5,0.5632745263826192,0,1,0,1,0
2023-06-02,153,11,walk_30,5.518297052782329,12.0,-6.5185278258969195,0,0,0,1,0
2023-06-02,153,12,no_tobacco_alcohol,4.868784744994308,12.0,-4.424426738213102,0,0,0,1,0
2023-06-02,153,13,walk_30,8.154404188457638,8.5,-0.48710544843884784,0,1,0,1,0
2023-06-02,153,14,drink_water_8,11.446476971764898,4.5,4.514779802523887,1,1,0,1,0
2023-06-02,153,15,no_tobacco_alcohol,2.1109281238275273,17.0,-16.494403435000592,0,0,0,0,0
2023-06-02,153,16,meditate_10,2.672525194801831,17.0,-15.3829964481691,0,0,0,0,0
2023-06-02,153,17,walk_30,7.877645833404643,8.5,-0.8108096690057812,0,1,0,1,0
2023-06-02,153,18,walk_30,5.682985352788166,12.0,-7.651857972184462,0,0,0,1,0
2023-06-02,153,19,walk_30,8.864171922674856,8.5,0.42740912110823026,0,1,0,1,0
2023-06-02,153,20,walk_30,8.594539588774431,8.5,0.19803235343198933,0,1,0,1,0
2023-06-02,153,21,eat_veg_400,2.809045449518103,17.0,-16.85995726958799,0,0,0,0,0
2023-06-02,153,22,sleep_early,7.138073640639848,9.0,-1.2529430811268703,0,0,1,1,0
2023-06-02,153,23,walk_30,9.0,8.5,0.22376195027796758,0,1,0,1,0
2023-06-02,153,24,drink_water_8,12.470764763964887,3.0,10.619113044975622,1,1,0,1,1
2023-06-03,154,0,eat_veg_400,7.620756339438877,8.5,-0.846917776987298,0,1,0,1,0
2023-06-03,154,1,walk_30,6.910840141464141,12.0,-4.786970801060048,0,0,0,1,0
2023-06-03,154,2,walk_30,8.760855025501838,8.5,0.08032228674886763,0,1,0,1,0
2023-06-03,154,3,meditate_10,10.152628952734274,5.0,5.188725246263156,1,0,1,1,0
2023-06-03,154,4,meditate_10,7.828108112029296,10.0,-2.4771286116460205,1,0,1,0,0
2023-06-03,154,5,drink_water_8,11.45969507927322,4.5,4.984183338078758,1,1,0,1,0
2023-06-03,154,6,no_tobacco_alcohol,6.084434995963743,12.0,-4.878948410566,0,0,0,1,0
2023-06-03,154,7,no_tobacco_alcohol,2.3685140444137374,17.0,-15.485575960354396,0,0,0,0,0
2023-06-03,154,8,walk_30,8.969229412884697,8.5,0.23976019982400232,0,1,0,1,0
2023-06-03,154,9,eat_veg_400,3.359175320554268,17.0,-14.6846105221905,0,0,0,0,0
2023-06-03,154,10,walk_30,9.0,8.5,0.7248021967145886,0,1,0,1,0
2023-06-03,154,11,walk_30,5.5,12.0,-5.813435898438815,0,0,0,1,0
2023-06-03,154,12,walk_30,5.706784340559256,12.0,-5.949512756424943,0,0,0,1,0
2023-06-03,154,13,walk_30,7.982890526656586,8.5,-0.7617752591620701,0,1,0,1,0
2023-06-03,154,14,no_tobacco_alcohol,11.37765868231213,4.5,7.212988178143352,1,1,0,1,0
2023-06-03,154,15,no_tobacco_alcohol,1.965606434613734,17.0,-14.01919264472658,0,0,0,0,0
2023-06-03,154,16,drink_water_8,2.7555357770955142,17.0,-13.308449780058764,0,0,0,0,0
2023-06-03,154,17,walk_30,5.778516491765841,12.0,-5.432609690603001,0,0,0,1,0
2023-06-03,154,18,walk_30,5.709726188169899,12.0,-7.57580684659527,0,0,0,1,0
2023-06-03,154,19,walk_30,8.935532923219498,8.5,0.6971027349701766,0,1,0,1,0
2023-06-03,154,20,no_tobacco_alcohol,7.932234337098896,8.5,-0.49717897695653446,0,1,0,1,0
2023-06-03,154,21,eat_veg_400,2.8787786956330406,17.0,-15.627063522297457,0,0,0,0,0
2023-06-03,154,22,walk_30,7.513829682159428,8.5,-1.1357840182554444,0,1,0,1,0
2023-06-03,154,23,walk_30,9.0,8.5,0.4754487588494866,0,1,0,1,0
2023-06-03,154,24,drink_water_8,12.335883646021696,3.0,9.762137043368224,1,1,0,1,1
2023-06-04,155,0,walk_30,7.539286800768778,8.5,-0.8514983643174622,0,1,0,1,0
2023-06-04,155,1,walk_30,8.897738929706998,8.5,0.5672172079245327,0,1,0,1,0
2023-06-04,155,2,walk_30,8.882006366651947,8.5,0.6432785611623193,0,1,0,1,0
2023-06-04,155,3,meditate_10,10.323053900707134,5.0,5.047032008954968,1,0,1,1,0
2023-06-04,155,4,meditate_10,5.468810875244113,14.0,-9.621765364142753,0,0,1,0,0
2023-06-04,155,5,drink_water_8,12.460652446698063,3.0,8.588203871710343,1,1,0,1,1
2023-06-04,155,6,walk_30,6.931669875192438,12.0,-6.18122776127909,0,0,0,1,0
2023-06-04,155,7,walk_30,3.039137393889593,17.0,-7.106375325047002,0,0,0,0,0
2023-06-04,155,8,walk_30,8.976634340345097,8.5,0.7958283561780131,0,1,0,1,0
2023-06-04,155,9,meditate_10,3.2546053961169403,17.0,-16.965554899233712,0,0,0,0,0
2023-06-04,155,10,walk_30,8.959694582952372,8.5,0.49980127427637394,0,1,0,1,0
2023-06-04,155,11,walk_30,5.676164385003302,12.0,-8.505175238562543,0,0,0,1,0
2023-06-04,155,12,walk_30,7.733455124775125,8.5,-0.40861074905724293,0,1,0,1,0
2023-06-04,155,13,walk_30,7.943058887071839,8.5,-0.5012554745225629,0,1,0,1,0
2023-06-04,155,14,drink_water_8,11.313874994563866,4.5,7.230532079321548,1,1,0,1,0
2023-06-04,155,15,sleep_early,2.691900595417995,17.0,-12.295184696101034,0,0,0,0,0
2023-06-04,155,16,no_tobacco_alcohol,2.7441835274645943,17.0,-17.670619851018266,0,0,0,0,0
2023-06-04,155,17,walk_30,7.8272927481197545,8.5,-0.6052681956489385,0,1,0,1,0
2023-06-04,155,18,sleep_early,5.1905662932262,12.0,-5.890391960897771,0,0,0,1,0
2023-06-04,155,19,walk_30,9.0,8.5,0.22334275433291545,0,1,0,1,0
2023-06-04,155,20,walk_30,8.838916588128452,8.5,0.7196821215576562,0,1,0,1,0
2023-06-04,155,21,drink_water_8,2.8152238907241327,17.0,-14.056269877859018,0,0,0,0,0
2023-06-04,155,22,walk_30,7.51135323891675,8.5,-0.8207184426010831,0,1,0,1,0
2023-06-04,155,23,walk_30,8.943291322918022,8.5,0.44598000093619083,0,1,0,1,0
2023-06-04,155,24,drink_water_8,12.25738081805704,3.0,7.936532763279711,1,1,0,1,1
2023-06-05,156,0,no_tobacco_alcohol,7.5045170869381606,8.5,-0.7326078806070073,0,1,0,1,0
2023-06-05,156,1,walk_30,8.943206961007922,8.5,0.5775562375421477,0,1,0,1,0
2023-06-05,156,2,eat_veg_400,8.950576266766967,8.5,0.36001559774011294,0,1,0,1,0
2023-06-05,156,3,drink_water_8,7.784914339263711,9.0,-0.9777314908244735,0,0,1,1,0
2023-06-05,156,4,no_tobacco_alcohol,4.686632118946415,14.0,-10.495291983678246,0,0,1,0,0
2023-06-05,156,5,drink_water_8,12.464140186693829,3.0,9.893041045430525,1,1,0,1,1
2023-06-05,156,6,walk_30,6.886501639081109,12.0,-5.1474896127269965,0,0,0,1,0
2023-06-05,156,7,eat_veg_400,2.941073688700715,17.0,-11.70827212914636,0,0,0,0,0
2023-06-05,156,8,walk_30,9.0,8.5,0.43040337760113667,0,1,0,1,0
2023-06-05,156,9,walk_30,5.3981851262808656,13.5,-9.583685381780182,0,1,0,0,0
2023-06-05,156,10,walk_30,8.862639863139858,8.5,0.2228830065054539,0,1,0,1,0
2023-06-05,156,11,walk_30,5.694475577101791,12.0,-5.981292365239521,0,0,0,1,0
2023-06-05,156,12,walk_30,7.724977181178284,8.5,-0.8147389744653853,0,1,0,1,0
2023-06-05,156,13,walk_30,7.965345683339464,8.5,-0.11382559109380253,0,1,0,1,0
2023-06-05,156,14,no_tobacco_alcohol,11.29209633524473,4.5,6.07196726334189,1,1,0,1,0
2023-06-05,156,15,meditate_10,2.661103949031615,17.0,-14.433617797434868,0,0,0,0,0
2023-06-05,156,16,walk_30,2.722939860766627,17.0,-12.755353377821857,0,0,0,0,0
2023-06-05,156,17,walk_30,7.847370180388611,8.5,-0.81714901635977,0,1,0,1,0
2023-06-05,156,18,walk_30,5.5,12.0,-5.1969506992695935,0,0,0,1,0
2023-06-05,156,19,walk_30,9.0,8.5,0.36429060641347166,0,1,0,1,0
2023-06-05,156,20,walk_30,8.858356258155927,8.5,0.20544091491935046,0,1,0,1,0
2023-06-05,156,21,sleep_early,2.1307278797522216,17.0,-10.514251870171798,0,0,0,0,0
2023-06-05,156,22,no_tobacco_alcohol,7.609845979953806,8.5,-0.8066954022744878,0,1,0,1,0
2023-06-05,156,23,no_tobacco_alcohol,8.210548228161741,8.5,-0.23885895351677905,0,1,0,1,0
2023-06-05,156,24,eat_veg_400,12.35831355725518,3.5,8.906162750555053,1,0,1,1,1
2023-06-06,157,0,no_tobacco_alcohol,7.5328713815732,8.5,-0.6930929545776578,0,1,0,1,0
2023-06-06,157,1,no_tobacco_alcohol,8.737660861497815,8.5,0.21614480792498103,0,1,0,1,0
2023-06-06,157,2,no_tobacco_alcohol,8.25,8.5,-0.07410815725174491,0,1,0,1,0
2023-06-06,157,3,walk_30,7.8603793914117706,8.5,-0.54713647404519,0,1,0,1,0
2023-06-06,157,4,meditate_10,5.376952667582488,14.0,-8.437905581875064,0,0,1,0,0
2023-06-06,157,5,no_tobacco_alcohol,10.0,7.0,2.8319878650830854,0,1,0,1,1
2023-06-06,157,6,walk_30,8.932488953149193,8.5,0.47420229736549546,0,1,0,1,0
2023-06-06,157,7,no_tobacco_alcohol,1.9502877991619227,17.0,-10.99870031795628,0,0,0,0,0
2023-06-06,157,8,no_tobacco_alcohol,8.820151184649948,8.5,0.3017211912382862,0,1,0,1,0
2023-06-06,157,9,drink_water_8,3.5385566256587246,17.0,-10.326096130049416,0,0,0,0,0
2023-06-06,157,10,no_tobacco_alcohol,8.794088391806252,8.5,0.3343061209668641,0,1,0,1,0
2023-06-06,157,11,walk_30,7.799010673710298,8.5,-0.8931725367063897,0,1,0,1,0
2023-06-06,157,12,no_tobacco_alcohol,7.143732838735063,8.5,-1.1412466800583498,0,1,0,1,0
2023-06-06,157,13,no_tobacco_alcohol,8.042299171057063,8.5,-0.6028701930429781,0,1,0,1,0
2023-06-06,157,14,no_tobacco_alcohol,11.3381429685577,4.5,7.116372804626762,1,1,0,1,0
2023-06-06,157,15,eat_veg_400,2.7817973847952797,17.0,-19.075617305344863,0,0,0,0,0
2023-06-06,157,16,sleep_early,2.6866810658036178,17.0,-11.547775261336223,0,0,0,0,0
2023-06-06,157,17,no_tobacco_alcohol,4.963084871435183,13.5,-6.856894967262809,0,1,0,0,0
2023-06-06,157,18,walk_30,5.501851152525485,12.0,-5.824207843409381,0,0,0,1,0
2023-06-06,157,19,no_tobacco_alcohol,9.0,8.5,0.40248995609287047,0,1,0,1,0
2023-06-06,157,20,no_tobacco_alcohol,8.10833354607519,8.5,-0.5857305272138812,0,1,0,1,0
2023-06-06,157,21,meditate_10,2.7131889064587638,17.0,-12.584999763382179,0,0,0,0,0
2023-06-06,157,22,drink_water_8,7.5,8.5,-1.0376171041098396,0,1,0,1,0
2023-06-06,157,23,no_tobacco_alcohol,8.25,8.5,-0.1953311038849126,0,1,0,1,0
2023-06-06,157,24,eat_veg_400,12.366340971670269,3.5,11.299598396459833,1,0,1,1,1
2023-06-07,158,0,no_tobacco_alcohol,10.126765237510128,4.5,6.472044360010024,1,1,0,1,0
2023-06-07,158,1,no_tobacco_alcohol,8.796384346753005,8.5,0.5356567123325255,0,1,0,1,0
2023-06-07,158,2,no_tobacco_alcohol,8.078304968479335,8.5,-0.6332860427996155,0,1,0,1,0
2023-06-07,158,3,no_tobacco_alcohol,7.960701146362352,8.5,-0.675250808694884,0,1,0,1,0
2023-06-07,158,4,walk_30,5.854775316265798,13.0,-7.468540635542869,1,0,0,0,0
2023-06-07,158,5,walk_30,8.85874443554469,8.5,0.4233937188502847,0,1,0,1,0
2023-06-07,158,6,no_tobacco_alcohol,5.0813039501142505,13.5,-10.826511619405977,0,1,0,0,0
2023-06-07,158,7,drink_water_8,2.8234937110828118,17.0,-13.069056852257326,0,0,0,0,0
2023-06-07,158,8,walk_30,8.82610350874879,8.5,0.31938523052380424,0,1,0,1,0
2023-06-07,158,9,no_tobacco_alcohol,6.671859381253111,12.0,-4.7178526702107035,0,0,0,1,0
2023-06-07,158,10,no_tobacco_alcohol,8.743582930480104,8.5,0.26550581126282374,0,1,0,1,0
2023-06-07,158,11,walk_30,5.7430644475774875,12.0,-6.164720368458569,0,0,0,1,0
2023-06-07,158,12,walk_30,5.833945570058276,12.0,-5.624023349822554,0,0,0,1,0
2023-06-07,158,13,no_tobacco_alcohol,8.008990672866519,8.5,-0.6900304541548868,0,1,0,1,0
2023-06-07,158,14,no_tobacco_alcohol,11.374438853858386,4.5,4.548193381714591,1,1,0,1,0
2023-06-07,158,15,no_tobacco_alcohol,4.9673177987507735,12.0,-5.486846910112312,0,0,0,1,0
2023-06-07,158,16,no_tobacco_alcohol,2.7055306304861766,17.0,-13.759978346981425,0,0,0,0,0
2023-06-07,158,17,no_tobacco_alcohol,4.877281527205796,13.5,-9.656550663787653,0,1,0,0,0
2023-06-07,158,18,walk_30,5.5,12.0,-8.269550399896458,0,0,0,1,0
2023-06-07,158,19,eat_veg_400,9.0,8.5,0.23986205991847226,0,1,0,1,0
2023-06-07,158,20,eat_veg_400,8.88307201228472,8.5,0.6043865132891857,0,1,0,1,0
2023-06-07,158,21,no_tobacco_alcohol,5.8329644799955105,12.0,-5.865155559748119,0,0,0,1,0
2023-06-07,158,22,walk_30,7.599680510716994,8.5,-0.731413282839165,0,1,0,1,0
2023-06-07,158,23,no_tobacco_alcohol,8.25,8.5,-0.272046319629985,0,1,0,1,0
2023-06-07,158,24,walk_30,14.5,0.0,14.34092812984962,1,1,1,1,1
2023-06-08,159,0,no_tobacco_alcohol,10.0,4.5,6.239977686057978,1,1,0,1,0
2023-06-08,159,1,walk_30,6.818495950269483,12.0,-6.167636869110048,0,0,0,1,0
2023-06-08,159,2,walk_30,6.798794050489163,12.0,-7.039867855168074,0,0,0,1,0
2023-06-08,159,3,walk_30,7.96499479222722,8.5,-0.803803685640851,0,1,0,1,0
2023-06-08,159,4,no_tobacco_alcohol,2.6309054205313482,17.0,-16.03725657792599,0,0,0,0,0
2023-06-08,159,5,eat_veg_400,8.916055126731111,8.5,0.2326834981968818,0,1,0,1,0
2023-06-08,159,6,no_tobacco_alcohol,6.088299785854466,12.0,-6.087594656519128,0,0,0,1,0
2023-06-08,159,7,no_tobacco_alcohol,2.147305609989343,17.0,-13.259235402509088,0,0,0,0,0
2023-06-08,159,8,eat_veg_400,5.858781554418805,13.5,-7.02675042846592,0,1,0,0,0
2023-06-08,159,9,meditate_10,6.726847886094078,12.0,-6.549377076154206,0,0,0,1,0
2023-06-08,159,10,eat_veg_400,8.650572534303897,8.5,0.0592412560758563,0,1,0,1,0
2023-06-08,159,11,eat_veg_400,5.661481732482912,12.0,-6.615810800983732,0,0,0,1,0
2023-06-08,159,12,walk_30,5.769372647329997,12.0,-5.707992169711874,0,0,0,1,0
2023-06-08,159,13,meditate_10,5.017662610278633,13.5,-7.844958890482969,0,1,0,0,0
2023-06-08,159,14,no_tobacco_alcohol,11.48377024952466,4.5,8.217809713489233,1,1,0,1,0
2023-06-08,159,15,walk_30,5.657778015255377,12.0,-7.378226231650271,0,0,0,1,0
2023-06-08,159,16,no_tobacco_alcohol,2.6625064378052286,17.0,-21.463400000430845,0,0,0,0,0
2023-06-08,159,17,no_tobacco_alcohol,5.923172368664981,12.0,-6.204161667627738,0,0,0,1,0
2023-06-08,159,18,walk_30,5.504113141077502,12.0,-5.540926700303902,0,0,0,1,0
2023-06-08,159,19,no_tobacco_alcohol,8.926949521500466,8.5,0.5290461310384412,0,1,0,1,0
2023-06-08,159,20,eat_veg_400,8.796813605708909,8.5,0.2516970455893749,0,1,0,1,0
2023-06-08,159,21,walk_30,5.738630257671128,12.0,-4.8438406197113615,0,0,0,1,0
2023-06-08,159,22,eat_veg_400,7.5,8.5,-0.9790000639035217,0,1,0,1,0
2023-06-08,159,23,eat_veg_400,8.990536072106776,8.5,0.5852913119803924,0,1,0,1,0
2023-06-08,159,24,meditate_10,14.5,0.0,12.965987235683091,1,1,1,1,1
2023-06-09,160,0,no_tobacco_alcohol,10.077386961396737,4.5,5.134700402942501,1,1,0,1,0
2023-06-09,160,1,walk_30,8.726832340357058,8.5,0.2525027948415937,0,1,0,1,0
2023-06-09,160,2,walk_30,6.800767301158456,12.0,-5.223455753912831,0,0,0,1,0
2023-06-09,160,3,eat_veg_400,7.9124142026349045,8.5,-0.6995388272320279,0,1,0,1,0
2023-06-09,160,4,no_tobacco_alcohol,5.7156004496912445,12.0,-6.183883083384983,0,0,0,1,0
2023-06-09,160,5,eat_veg_400,8.798198174144497,8.5,0.398949969754133,0,1,0,1,0
2023-06-09,160,6,walk_30,6.923981189677295,12.0,-5.632032138308027,0,0,0,1,0
2023-06-09,160,7,no_tobacco_alcohol,5.084106578970119,12.0,-6.153426430964983,0,0,0,1,0
2023-06-09,160,8,eat_veg_400,7.922815023487395,10.5,-3.135187554713177,0,1,1,0,0
2023-06-09,160,9,walk_30,8.690871627437607,8.5,-0.13794847573733138,0,1,0,1,0
2023-06-09,160,10,eat_veg_400,10.617443654522862,5.5,4.3826514397426095,0,1,1,1,0
2023-06-09,160,11,walk_30,5.548731699783421,12.0,-5.6332354705722745,0,0,0,1,0
2023-06-09,160,12,no_tobacco_alcohol,1.9913665262864115,17.0,-19.356190004954996,0,0,0,0,0
2023-06-09,160,13,eat_veg_400,5.030901877376759,13.5,-9.844337437418812,0,1,0,0,0
2023-06-09,160,14,eat_veg_400,9.0,8.5,0.6118808987665824,0,1,0,1,0
2023-06-09,160,15,meditate_10,5.6828401494933445,12.0,-7.227566456091428,0,0,0,1,0
2023-06-09,160,16,no_tobacco_alcohol,2.7648545037989694,17.0,-13.159128959156586,0,0,0,0,0
2023-06-09,160,17,walk_30,7.99368142144787,8.5,-0.28564360890453194,0,1,0,1,0
2023-06-09,160,18,walk_30,5.5,12.0,-6.977447937788522,0,0,0,1,0
2023-06-09,160,19,eat_veg_400,11.0,5.5,4.485009155147697,0,1,1,1,0
2023-06-09,160,20,walk_30,8.768241272877965,8.5,0.25672013894722856,0,1,0,1,0
2023-06-09,160,21,walk_30,5.726591797754546,12.0,-4.766925962931817,0,0,0,1,0
2023-06-09,160,22,eat_veg_400,9.523186997895426,5.5,3.5512082732943973,0,1,1,1,0
2023-06-09,160,23,eat_veg_400,11.0,5.5,6.701337911469618,0,1,1,1,0
2023-06-09,160,24,meditate_10,8.5,10.0,-1.581767980667047,1,0,1,0,0
2023-06-10,161,0,no_tobacco_alcohol,10.0,4.5,3.7756466028141205,1,1,0,1,0
2023-06-10,161,1,walk_30,6.660346219278145,12.0,-5.182218502159776,0,0,0,1,0
2023-06-10,161,2,sleep_early,6.769365604057928,12.0,-4.369856923071861,0,0,0,1,0
2023-06-10,161,3,eat_veg_400,7.939720621198746,8.5,-0.34745646041712297,0,1,0,1,0
2023-06-10,161,4,no_tobacco_alcohol,5.721826606316834,12.0,-5.960483670412915,0,0,0,1,0
2023-06-10,161,5,eat_veg_400,8.670249866068481,8.5,0.2478609511484089,0,1,0,1,0
2023-06-10,161,6,walk_30,8.897001026846786,8.5,0.3334429275526727,0,1,0,1,0
2023-06-10,161,7,sleep_early,5.859480051684959,12.0,-5.441597149025965,0,0,0,1,0
2023-06-10,161,8,drink_water_8,7.908290307298685,10.5,-2.5276069911944474,0,1,1,0,0
2023-06-10,161,9,eat_veg_400,8.668094930562724,8.5,0.18267729724509849,0,1,0,1,0
2023-06-10,161,10,eat_veg_400,10.60102028215361,5.5,5.564377358545268,0,1,1,1,0
2023-06-10,161,11,walk_30,5.549819978269964,12.0,-5.45674171096163,0,0,0,1,0
2023-06-10,161,12,no_tobacco_alcohol,2.1422617763551415,17.0,-14.577612070439676,0,0,0,0,0
2023-06-10,161,13,eat_veg_400,4.996187643387103,13.5,-9.974376474399898,0,1,0,0,0
2023-06-10,161,14,eat_veg_400,10.947428027288156,5.5,5.355441656353347,0,1,1,1,0
2023-06-10,161,15,eat_veg_400,2.842077013623663,17.0,-17.754477441889073,0,0,0,0,0
2023-06-10,161,16,no_tobacco_alcohol,2.77629969393275,17.0,-9.914152188061486,0,0,0,0,0
2023-06-10,161,17,eat_veg_400,10.003532972209285,5.5,3.8661666674173536,0,1,1,1,0
2023-06-10,161,18,walk_30,5.516735712882471,12.0,-6.024031221243881,0,0,0,1,0
2023-06-10,161,19,sleep_early,11.0,5.5,7.542128152805068,0,1,1,1,0
2023-06-10,161,20,eat_veg_400,5.767616090287467,13.5,-7.474800631968216,0,1,0,0,0
2023-06-10,161,21,walk_30,5.658939052032002,12.0,-6.397748541609381,0,0,0,1,0
2023-06-10,161,22,sleep_early,7.033823561932181,9.0,-2.3455232487892057,0,0,1,1,0
2023-06-10,161,23,sleep_early,10.96096913233626,5.5,5.336854521770217,0,1,1,1,0
2023-06-10,161,24,walk_30,8.5,9.5,-0.8499251844840724,1,1,0,0,0
2023-06-11,162,0,no_tobacco_alcohol,10.055837784759659,4.5,4.417981792059004,1,1,0,1,0
2023-06-11,162,1,walk_30,8.956774517211638,8.5,0.346383793351766,0,1,0,1,0
2023-06-11,162,2,walk_30,8.780555653710373,8.5,0.27942875549458107,0,1,0,1,0
2023-06-11,162,3,walk_30,7.746106112070077,8.5,-0.7536122379637928,0,1,0,1,0
2023-06-11,162,4,meditate_10,6.459167176693388,12.0,-5.332776093347727,0,0,0,1,0
2023-06-11,162,5,eat_veg_400,8.679396085790332,8.5,0.21502663372782094,0,1,0,1,0
2023-06-11,162,6,walk_30,8.810918865165196,8.5,0.3483951077961411,0,1,0,1,0
2023-06-11,162,7,no_tobacco_alcohol,2.156394468518947,17.0,-14.730844252241365,0,0,0,0,0
2023-06-11,162,8,no_tobacco_alcohol,10.94861936305159,5.5,4.8109420907420395,0,1,1,1,0
2023-06-11,162,9,walk_30,6.720131979755605,12.0,-4.941422881497701,0,0,0,1,0
2023-06-11,162,10,meditate_10,10.645085409566775,5.5,6.100422888577125,0,1,1,1,0
2023-06-11,162,11,walk_30,5.504980919444444,12.0,-7.828981625795431,0,0,0,1,0
2023-06-11,162,12,no_tobacco_alcohol,5.201468460787778,12.0,-5.959960400839865,0,0,0,1,0
2023-06-11,162,13,eat_veg_400,4.975955592439775,13.5,-9.539817260230022,0,1,0,0,0
2023-06-11,162,14,meditate_10,11.0,5.5,4.206258237432661,0,1,1,1,0
2023-06-11,162,15,no_tobacco_alcohol,2.201203611662487,17.0,-14.116920760614537,0,0,0,0,0
2023-06-11,162,16,no_tobacco_alcohol,5.810199689705334,12.0,-7.799315791870081,0,0,0,1,0
2023-06-11,162,17,sleep_early,7.979854160242727,9.0,-0.7449505214015912,0,0,1,1,0
2023-06-11,162,18,walk_30,5.5,12.0,-7.1201320894421585,0,0,0,1,0
2023-06-11,162,19,eat_veg_400,11.0,5.5,4.516958948458783,0,1,1,1,0
2023-06-11,162,20,eat_veg_400,5.8580642716524975,13.5,-7.250847660166832,0,1,0,0,0
2023-06-11,162,21,walk_30,5.570853785144525,12.0,-5.0676461356561875,0,0,0,1,0
2023-06-11,162,22,walk_30,9.641601926301782,5.5,5.128118345045786,0,1,1,1,0
2023-06-11,162,23,walk_30,10.947738563436904,5.5,5.458464746821624,0,1,1,1,0
2023-06-11,162,24,no_tobacco_alcohol,11.5,4.5,8.371665152124395,1,1,0,1,0
2023-06-12,163,0,no_tobacco_alcohol,10.062279047303742,4.5,5.956390820631892,1,1,0,1,0
2023-06-12,163,1,eat_veg_400,8.815917612681757,8.5,0.2708740683324263,0,1,0,1,0
2023-06-12,163,2,walk_30,8.874736334330409,8.5,0.44777135927945255,0,1,0,1,0
2023-06-12,163,3,eat_veg_400,7.744781271538084,8.5,-0.654890981369894,0,1,0,1,0
2023-06-12,163,4,walk_30,8.479419450199622,8.5,-0.030487809791481236,0,1,0,1,0
2023-06-12,163,5,eat_veg_400,8.776591468841657,8.5,0.3338513639712556,0,1,0,1,0
2023-06-12,163,6,eat_veg_400,8.814002456689758,8.5,0.3695588495831413,0,1,0,1,0
2023-06-12,163,7,no_tobacco_alcohol,1.9103476756530235,17.0,-15.386356232529014,0,0,0,0,0
2023-06-12,163,8,eat_veg_400,11.0,5.5,5.441978869741704,0,1,1,1,0
2023-06-12,163,9,walk_30,6.704155726480764,12.0,-6.270093248670134,0,0,0,1,0
2023-06-12,163,10,eat_veg_400,10.533340005549473,5.5,3.5980704231745593,0,1,1,1,0
2023-06-12,163,11,walk_30,5.510496907624883,12.0,-8.28185260464777,0,0,0,1,0
