date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,sleep,activity,diet,habit,water,mental_health,screen,social
2023-07-23,204,24,sleep_early,9.718440416308354,13.0,-2.8038019575763897,4.6908624371866825,0,0,1,0.5330526099447004,0,11.964071079414257,25,0,0,0,0,1,0,1,0,1
2023-07-24,205,0,sleep_early,8.516094646805456,14.0,-5.814435503516737,6.540691026722283,0,0,1,3.5812176792827417,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-24,205,1,no_tobacco_alcohol,4.699809034939391,19.0,-16.6993453807859,5.050504891330638,0,0,0,4.696955903221872,0,12.0,0,0,0,0,0,0,0,1,0,0
2023-07-24,205,2,sleep_early,5.647098399150165,17.5,-15.256540709658083,6.704660797198507,0,0,1,8.800550390500913,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-24,205,3,no_tobacco_alcohol,2.5814045981731626,22.5,-17.270806210602572,3.0,0,0,0,9.248595674154664,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-07-24,205,4,sleep_early,8.953234267536889,14.0,-5.317018026512855,6.362277256964711,0,0,1,0.6147027720662197,0,11.091369735111158,1,0,0,0,0,1,0,1,0,0
2023-07-24,205,5,sleep_early,8.403704811803685,14.0,-6.895641510696445,5.0705738099416955,0,0,1,4.256084309456062,0,11.702335423321472,0,0,0,0,0,1,0,1,0,0
2023-07-24,205,6,sleep_early,9.0,14.0,-5.972517786008668,3.2153035770509883,0,0,0,1.020934525351156,0,11.407322460214653,5,0,0,0,0,1,0,1,0,0
2023-07-24,205,7,digital_detox_30,8.062121622426424,13.5,-4.60559292942068,8.110649092400443,0,34,1,9.454187021550458,0,11.441124431308786,0,0,1,0,0,1,0,0,0,0
2023-07-24,205,8,sleep_early,8.779658179111047,14.0,-3.7217586597606696,4.77653386613642,0,0,1,0.8731370838040583,0,11.770356005137533,0,0,0,0,0,1,0,1,0,0
2023-07-24,205,9,drink_water_8,10.482970499677787,10.5,0.045292591874769056,8.819157589106561,0,325,1,6.896126631941391,7,12.0,11,0,1,0,1,1,0,0,0,0
2023-07-24,205,10,no_tobacco_alcohol,8.010480687560037,13.5,-5.154334458324857,6.790186804597588,0,155,1,9.123205186499936,0,12.0,17,0,1,0,0,1,0,0,0,0
2023-07-24,205,11,sleep_early,8.952750741498068,14.0,-5.811699782349619,5.368717683976378,0,0,1,0.0122392083355507,0,10.876743066907585,6,0,0,0,0,1,0,1,0,0
2023-07-24,205,12,sleep_early,8.68184506079896,14.0,-5.291244213395689,3.811480985027,0,0,1,2.496109259171145,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-24,205,13,sleep_early,11.5,10.0,1.4751448041554205,7.877254116244534,0,233,1,0.3549397483688226,0,12.0,0,0,1,0,0,1,0,1,0,0
2023-07-24,205,14,drink_water_8,9.0,14.0,-5.388222108789082,5.527536131627638,0,0,1,0.5043342417693562,0,11.88378403462248,5,0,0,0,0,1,0,1,0,0
2023-07-24,205,15,walk_30,4.559700157867235,19.0,-16.817690205688624,4.310051870221352,45,0,0,9.906593318424529,0,11.659910806803946,6,0,0,1,0,0,0,0,0,0
2023-07-24,205,16,walk_30,8.0,13.5,-5.3394411759202995,7.651565497939714,0,0,1,10.0,0,11.850249788101022,0,0,1,0,0,1,0,0,0,0
2023-07-24,205,17,sleep_early,7.805249023559297,13.5,-7.59392878661278,8.049733639182854,0,156,1,8.66919903508469,0,11.695140735095926,0,0,1,0,0,1,0,0,0,0
2023-07-24,205,18,meditate_10,7.561856234455586,14.0,-7.0405870008295475,5.039507373338958,0,0,1,9.205534156752627,0,11.478268521047928,10,0,0,0,0,1,0,1,0,0
2023-07-24,205,19,digital_detox_30,11.235082398922247,10.0,1.3376802169063224,6.422645398353691,0,0,1,1.5697744002226046,0,10.85600493680922,9,0,1,0,0,1,0,1,0,0
2023-07-24,205,20,sleep_early,11.45063416251732,10.0,1.572899276905666,8.626682555666612,9,0,1,0.44184250057260754,0,11.61008328721385,5,0,1,0,0,1,0,1,0,0
2023-07-24,205,21,drink_water_8,8.804426637078251,12.5,-2.5975992477666354,7.591072024952934,0,74,1,10.0,0,9.07892171523728,32,0,1,0,0,1,0,0,0,1
2023-07-24,205,22,no_tobacco_alcohol,5.514037081519708,17.5,-11.673242967069678,3.0,0,0,1,10.0,0,11.935310199423176,0,0,0,0,0,1,0,0,0,0
2023-07-24,205,23,walk_30,11.440550315079319,10.0,1.2417633193263515,8.357254166742731,22,0,1,1.9716996900615151,0,11.654649255346312,4,0,1,0,0,1,0,1,0,0
2023-07-24,205,24,drink_water_8,9.720042108508295,13.0,-2.820632244118747,5.177575847796332,0,0,1,0.6726402708785344,5,11.259021584060516,21,0,0,0,0,1,0,1,0,1
2023-07-25,206,0,sleep_early,8.535240076412588,14.0,-6.133018738440511,9.017969569474834,0,0,1,3.455576449882267,0,11.66872551422769,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,1,no_tobacco_alcohol,4.657190696857249,19.0,-10.268063431062348,4.742035089900939,0,0,0,3.266235191259099,0,11.991766209069597,0,0,0,0,0,0,0,1,0,0
2023-07-25,206,2,sleep_early,5.626937843949904,17.5,-11.123591746288628,5.764285782817259,0,0,1,9.23489126085457,0,12.0,8,0,0,0,0,1,0,0,0,0
2023-07-25,206,3,no_tobacco_alcohol,2.6774040035239537,22.5,-23.94639014321214,3.0,0,0,0,9.28642717799208,0,11.897945175973705,0,0,0,0,0,0,0,0,0,0
2023-07-25,206,4,digital_detox_30,8.928015200847128,14.0,-5.665174609701982,5.870288455461058,0,0,1,1.3380947943192634,0,11.63816634159965,1,0,0,0,0,1,0,1,0,0
2023-07-25,206,5,sleep_early,8.361629384295304,14.0,-6.118933230118696,4.408595492908949,0,0,1,4.712125852797058,0,11.487160273682816,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,6,no_tobacco_alcohol,8.831661593893777,14.0,-5.005673146662844,3.5296349333908967,0,0,1,1.7372533566624522,0,11.217687881046709,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,7,walk_30,10.14950122358017,10.0,0.22879702736141383,7.855486777144863,18,0,1,9.754805652336048,0,11.870979695606971,0,0,1,1,0,1,0,0,0,0
2023-07-25,206,8,sleep_early,8.862006499108842,14.0,-5.011009981219425,5.081440955391473,0,0,1,1.0749845162070284,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,9,meditate_10,8.480797046572738,13.5,-5.673915490672941,8.236559616374935,0,233,1,6.703168446506315,5,12.0,4,0,1,0,0,1,0,0,0,0
2023-07-25,206,10,sleep_early,6.007753641855171,16.5,-12.088582582797336,6.5285750202738555,0,21,1,8.564770880442108,0,11.241780768675913,16,0,0,0,0,1,0,0,0,1
2023-07-25,206,11,sleep_early,9.0,14.0,-5.172021809674767,5.644523938236409,0,0,1,0.1422422962966588,0,10.353906355844535,6,0,0,0,0,1,0,1,0,0
2023-07-25,206,12,no_tobacco_alcohol,8.681474244108756,14.0,-5.97691965578113,3.5397247645243737,0,0,1,2.3916911003016543,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,13,walk_30,13.49846205663582,6.5,6.662706524721266,7.28152558316617,26,173,1,0.0,0,12.0,4,0,1,1,0,1,0,1,0,0
2023-07-25,206,14,sleep_early,8.898699717052974,14.0,-4.876448064423421,5.552585071403707,0,0,1,0.5788937631333098,0,11.903389344825525,0,0,0,0,0,1,0,1,0,0
2023-07-25,206,15,no_tobacco_alcohol,4.5,19.0,-11.142155993371533,4.099376595475601,40,0,0,10.0,0,12.0,3,0,0,1,0,0,0,0,0,0
2023-07-25,206,16,walk_30,8.0,13.5,-4.807278025117717,7.805774567656979,0,0,1,10.0,0,11.642010945159653,0,0,1,0,0,1,0,0,0,0
2023-07-25,206,17,walk_30,10.202286810495432,10.0,-0.029937255520195133,7.880908974363664,20,121,1,8.538548112862099,0,12.0,6,0,1,1,0,1,0,0,0,0
2023-07-25,206,18,sleep_early,5.045433716582135,17.5,-14.321495472055606,4.586302833779694,0,0,1,9.012154502436674,0,12.0,9,0,0,0,0,1,0,0,0,0
2023-07-25,206,19,sleep_early,8.663250385314244,14.0,-4.34373615165724,5.911591059797037,0,0,1,2.25894280901278,0,11.540732640833923,11,0,0,0,0,1,0,1,0,0
2023-07-25,206,20,walk_30,11.39692720144678,10.0,1.1294472602966428,8.75022160212563,4,0,1,1.2888128519727764,0,12.0,2,0,1,0,0,1,0,1,0,0
2023-07-25,206,21,walk_30,10.8,9.0,1.5485388271947644,6.669636313161936,24,0,1,9.603609668118992,0,8.785697110368513,29,0,1,1,0,1,0,0,0,1
2023-07-25,206,22,sleep_early,5.0,17.5,-11.055726642815472,3.0279223816537657,0,0,1,9.797356217926499,0,11.931377528132902,0,0,0,0,0,1,0,0,0,0
2023-07-25,206,23,drink_water_8,11.204245046490772,10.0,0.8123147062482982,8.289733723270464,9,0,1,2.470928700317372,0,11.821080201249302,0,0,1,0,0,1,0,1,0,0
2023-07-25,206,24,sleep_early,9.736553920266521,13.0,-3.34070065223129,5.484957208845384,0,0,0,0.41823860261603824,2,10.699690757116281,10,0,0,0,0,1,0,1,0,1
2023-07-26,207,0,sleep_early,8.60533117750677,14.0,-4.2254928596766534,10.417864977604863,0,0,1,2.728114461341508,0,11.482518565272962,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,1,no_tobacco_alcohol,7.743985426639606,14.0,-6.549321358590687,4.874973022251579,0,0,1,3.7717441806370466,0,11.98909570708333,1,0,0,0,0,1,0,1,0,0
2023-07-26,207,2,sleep_early,5.599167060738672,17.5,-15.374550553972687,5.540011711136282,0,0,1,8.985389967625759,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-26,207,3,no_tobacco_alcohol,2.7697423159639567,22.5,-23.175895279741138,3.0,0,0,0,8.586590789247452,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-07-26,207,4,drink_water_8,8.79928578085211,14.0,-5.88421698552518,6.044560672205789,0,0,1,1.9343074832995732,7,11.957103572223017,7,0,0,0,0,1,0,1,0,0
2023-07-26,207,5,sleep_early,8.481432680313379,14.0,-6.570873401126553,6.3450731285986075,0,0,1,3.216901011767617,0,11.646696793254868,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,6,eat_veg_400,8.799261550892552,14.0,-6.93713645415113,3.4093803064226016,0,284,1,0.9473906441778798,0,11.171312388217036,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,7,drink_water_8,8.036779152149592,13.5,-6.528237696777229,8.633242391033486,4,0,0,9.973888070214587,2,12.0,0,0,1,0,0,1,0,0,0,0
2023-07-26,207,8,drink_water_8,8.858774597408313,14.0,-6.034106209547119,4.7423348809182455,0,0,1,1.4626773576759198,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,9,drink_water_8,8.53701019782654,13.5,-4.270978590206395,8.084595760632082,0,81,1,6.8107244020972795,3,12.0,0,0,1,0,0,1,0,0,0,0
2023-07-26,207,10,sleep_early,6.0695874253973,16.5,-7.819005741929418,6.117849061931272,0,0,1,8.518759426738843,0,11.853488271738183,5,0,0,0,0,1,0,0,0,1
2023-07-26,207,11,drink_water_8,8.9786636555555,14.0,-4.697715437989587,5.235621126165361,0,0,0,0.35807957199691043,2,10.229473021778603,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,12,sleep_early,8.67924912604708,14.0,-4.9939804537134656,3.298741520296984,0,0,1,2.2154810091693333,0,11.356500669902479,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,13,drink_water_8,11.5,10.0,1.4597222957138627,7.613432943664767,19,124,1,0.06338159729099366,0,12.0,0,0,1,0,0,1,0,1,0,0
2023-07-26,207,14,drink_water_8,9.0,14.0,-5.369392699619556,5.0175336680825415,0,0,1,0.0,0,11.583893486971766,0,0,0,0,0,1,0,1,0,0
2023-07-26,207,15,eat_veg_400,4.537317582200112,19.0,-13.34530665106429,3.6737368821524923,32,130,0,9.390899004759428,0,12.0,8,0,0,1,0,0,0,0,0,0
2023-07-26,207,16,drink_water_8,8.0,13.5,-5.402243989204415,8.109159064114326,0,38,1,10.0,1,11.780220230978383,0,0,1,0,0,1,0,0,0,0
2023-07-26,207,17,eat_veg_400,8.292889027370894,13.5,-5.287945898749077,7.18470378423247,13,18,1,8.56756310728848,0,11.75948630063339,5,0,1,0,0,1,0,0,0,0
2023-07-26,207,18,walk_30,5.602226696201753,17.5,-11.279038679902827,4.544696391775636,0,0,1,9.60234833142133,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-26,207,19,sleep_early,11.22635851455366,10.0,1.4871290414017795,7.3002253751779165,0,0,1,1.9082099078014227,0,11.715863724370882,11,0,1,0,0,1,0,1,0,0
2023-07-26,207,20,drink_water_8,11.323632838936762,10.0,1.6964179636118766,9.41387214531739,0,0,1,1.0579801685387198,0,12.0,4,0,1,0,0,1,0,1,0,0
2023-07-26,207,21,sleep_early,8.372806662756794,12.5,-3.6113980436110102,8.377687280888928,14,0,1,10.0,0,8.177785462341815,29,0,1,0,0,1,0,0,0,1
2023-07-26,207,22,sleep_early,5.02996781027001,17.5,-13.610583244918924,3.0,0,0,1,9.994093985930563,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-26,207,23,eat_veg_400,11.125917067184904,10.0,1.1427134998521635,8.158441801853396,0,259,1,2.307608400289471,0,11.9713038765332,0,0,1,0,0,1,0,1,0,0
2023-07-26,207,24,no_tobacco_alcohol,8.204933295848878,14.0,-4.12067014968916,5.449654725940587,0,0,0,0.22900309821410297,0,11.2627745345296,3,0,0,0,0,1,0,1,0,0
2023-07-27,208,0,sleep_early,8.529658363462241,14.0,-3.9152921578966446,10.778784172846487,0,5,1,3.6110565656135716,0,11.20171857188005,0,0,0,0,0,1,0,1,0,0
2023-07-27,208,1,eat_veg_400,8.42535526021856,14.0,-6.716216268470484,4.7332089311052625,0,0,1,3.974050398735233,0,12.0,8,0,0,0,0,1,0,1,0,0
2023-07-27,208,2,sleep_early,5.666897653456147,17.5,-11.331506908432122,5.132753682415549,0,0,1,8.8191648908219,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-27,208,3,no_tobacco_alcohol,2.761075052932554,22.5,-20.45881984712331,3.0,0,0,0,8.503673198479207,0,12.0,0,0,0,0,0,0,0,0,0,0
2023-07-27,208,4,sleep_early,11.310577226830466,10.0,0.9971730850855516,7.158387733790795,0,0,0,1.637040542170098,5,12.0,10,0,1,0,0,1,0,1,0,0
2023-07-27,208,5,sleep_early,11.030040265180025,10.0,0.8645165330192464,7.323534118489263,0,0,1,3.4748298076761346,0,12.0,7,0,1,0,0,1,0,1,0,0
2023-07-27,208,6,sleep_early,8.96809687687504,14.0,-4.8787563929037505,4.97158612599999,0,253,1,0.5464256280895241,0,10.827147874759557,1,0,0,0,0,1,0,1,0,0
2023-07-27,208,7,no_tobacco_alcohol,7.259525584202054,13.5,-5.511638773886716,8.52436108269596,0,0,1,10.0,0,12.0,0,0,1,0,0,1,0,0,0,0
2023-07-27,208,8,sleep_early,8.673916866410497,14.0,-6.4272285116803065,4.816775962438884,0,0,1,2.428368485914379,0,11.961371500268616,3,0,0,0,0,1,0,1,0,0
2023-07-27,208,9,eat_veg_400,10.528759220793004,10.5,0.06061184249849589,7.34425389865751,0,455,0,7.303668980235261,1,12.0,6,0,1,0,1,1,0,0,0,0
2023-07-27,208,10,sleep_early,7.814378053549794,13.5,-6.352970368958192,7.327101705545396,0,0,1,7.874129079679852,0,11.61054088601202,2,0,1,0,0,1,0,0,0,0
2023-07-27,208,11,no_tobacco_alcohol,8.920718898493622,14.0,-4.476167305453799,5.251389629292757,0,0,1,0.4260337490303719,0,10.212245144816283,0,0,0,0,0,1,0,1,0,0
2023-07-27,208,12,sleep_early,8.740872710665165,14.0,-5.664286877267234,4.493284148698991,0,0,1,2.156343507901778,0,11.428173919790403,0,0,0,0,0,1,0,1,0,0
2023-07-27,208,13,eat_veg_400,13.487276434291285,7.0,5.733907043054624,8.274731211511678,13,411,1,0.0,0,11.726355066181005,1,0,1,0,1,1,0,1,0,0
2023-07-27,208,14,sleep_early,11.5,10.0,1.814017835021183,6.770417551771472,0,0,0,0.0,0,12.0,4,0,1,0,0,1,0,1,0,0
2023-07-27,208,15,digital_detox_30,4.591895164148279,19.0,-14.035957776737984,3.7884013779064696,24,72,0,9.765932287097199,0,12.0,5,0,0,1,0,0,0,0,0,0
2023-07-27,208,16,eat_veg_400,8.038444768861886,13.5,-4.300136771101909,8.086734463477569,0,0,1,9.825171912280124,0,11.710105941494696,0,0,1,0,0,1,0,0,0,0
2023-07-27,208,17,meditate_10,10.293400605581965,10.0,0.2777111883968502,7.363519021821232,8,0,1,8.191172077794926,0,11.601651196535702,0,0,1,0,0,1,0,1,0,0
2023-07-27,208,18,sleep_early,5.256715850155549,17.5,-13.324087446479984,3.8331541785094894,0,0,1,8.510634796771532,0,12.0,4,0,0,0,0,1,0,0,0,0
2023-07-27,208,19,eat_veg_400,13.189696481758602,7.0,5.958561837875306,6.8599455889626135,0,344,1,2.3252713735885373,0,12.0,7,0,1,0,1,1,0,1,0,0
2023-07-27,208,20,sleep_early,8.87301790549508,14.0,-4.7551721057108365,8.876961190190647,0,34,1,1.3256770666917164,0,11.418419370591318,0,0,0,0,0,1,0,1,0,0
2023-07-27,208,21,eat_veg_400,8.8,12.5,-4.4971530801415,8.265601557098028,8,0,1,10.0,0,8.334467123561211,25,0,1,0,0,1,0,0,0,1
2023-07-27,208,22,sleep_early,5.112134747218795,17.5,-13.24359872358347,5.436834758385758,0,0,1,10.0,0,11.713683822212277,5,0,0,0,0,1,0,0,0,0
2023-07-27,208,23,eat_veg_400,13.18788245378764,7.0,7.549601048734695,7.954855321348253,0,386,1,1.2019595098589106,0,12.0,0,0,1,0,1,1,0,1,0,0
2023-07-27,208,24,no_tobacco_alcohol,8.233237135588789,14.0,-6.674813685951907,5.595343637656385,0,0,1,0.4101964735838448,0,10.840150839850189,1,0,0,0,0,1,0,1,0,0
2023-07-28,209,0,sleep_early,8.442541638499396,14.0,-5.430042958228885,10.193872927926598,0,0,1,3.1470535739249805,0,11.31475448456921,0,0,0,0,0,1,0,1,0,0
2023-07-28,209,1,sleep_early,8.45000444763775,14.0,-4.288872873843586,4.53546473927987,0,0,1,3.627060615314808,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-28,209,2,sleep_early,5.622462997538779,17.5,-13.086758899815589,5.51212787775536,0,0,1,9.452504714319767,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-28,209,3,no_tobacco_alcohol,2.7340302204656317,22.5,-16.448373876520936,3.0,0,0,0,7.408268028250356,0,11.775378026033906,0,0,0,0,0,0,0,0,0,0
2023-07-28,209,4,no_tobacco_alcohol,11.339566646680156,10.0,1.6899128326664044,6.313624788236893,0,0,1,1.1300239699599692,3,12.0,16,0,1,0,0,1,0,1,0,0
2023-07-28,209,5,eat_veg_400,10.944669925521712,10.0,1.089619453300919,7.090641099643645,0,0,1,4.645871394448749,0,12.0,0,0,1,0,0,1,0,1,0,0
2023-07-28,209,6,sleep_early,8.841518257176997,14.0,-4.834620186895429,4.435954977608083,0,187,1,1.530020718796922,0,10.776840615652581,0,0,0,0,0,1,0,1,0,0
2023-07-28,209,7,eat_veg_400,8.0,13.5,-5.743414983699113,8.479486392984022,0,206,1,10.0,0,12.0,0,0,1,0,0,1,0,0,0,0
2023-07-28,209,8,sleep_early,8.565159766019281,14.0,-6.074569886890151,4.416856669367859,0,0,1,2.2033982908310863,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-28,209,9,walk_30,9.496539179601559,12.0,-3.3150447161430474,8.309256367545677,17,337,0,7.014902289585833,0,12.0,7,0,1,1,1,0,0,0,0,0
2023-07-28,209,10,eat_veg_400,8.350280679387502,13.5,-3.8336050622893847,6.771130725777012,0,214,1,8.779048963482207,0,12.0,0,0,1,0,0,1,0,0,0,0
2023-07-28,209,11,digital_detox_30,8.933913179131872,14.0,-4.869974781703996,4.998702988211767,0,0,1,0.8601459421435075,0,10.135922323190597,0,0,0,0,0,1,0,1,0,0
2023-07-28,209,12,sleep_early,8.781399883126182,14.0,-4.917671974100129,5.358707193001155,0,0,1,1.4944126967786397,0,10.729645720576036,8,0,0,0,0,1,0,1,0,0
2023-07-28,209,13,walk_30,13.42731910640086,7.0,6.071628283817451,8.046941965214472,5,336,0,0.38680135182822734,0,11.526325542808173,0,0,1,0,1,1,0,1,0,0
2023-07-28,209,14,no_tobacco_alcohol,8.25,14.0,-6.0439035424937995,6.2577523025613075,0,0,1,0.0,0,12.0,5,0,0,0,0,1,0,1,0,0
2023-07-28,209,15,walk_30,4.589315113092086,19.0,-13.32796189166218,3.914888749467934,54,3,0,9.834866945962924,0,12.0,0,0,0,1,0,0,0,0,0,0
2023-07-28,209,16,meditate_10,8.013216931371588,13.5,-5.581867686690425,7.679829543462982,0,0,1,9.792576356968082,0,12.0,5,0,1,0,0,1,0,0,0,0
2023-07-28,209,17,eat_veg_400,8.299494436105512,13.5,-5.761301457425143,6.962068955978046,0,279,1,8.147338481201114,0,12.0,7,0,1,0,0,1,0,0,0,0
2023-07-28,209,18,sleep_early,5.193595840113302,17.5,-10.152514923537575,3.107211386043743,0,0,1,9.169435687187896,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-28,209,19,no_tobacco_alcohol,7.845568311530496,14.0,-5.964547526372438,6.549359061000095,0,264,1,2.498223248944871,0,12.0,7,0,0,0,0,1,0,1,0,0
2023-07-28,209,20,meditate_10,11.294545710848638,10.0,1.503444542300376,9.031270741452587,0,0,1,1.4762301370387472,0,11.41880407326612,0,0,1,0,0,1,0,1,0,0
2023-07-28,209,21,eat_veg_400,8.85876674876786,12.5,-2.8884445863944075,8.190008234260818,0,332,0,9.42828597102776,0,8.713336576228713,27,0,1,0,0,1,0,0,0,1
2023-07-28,209,22,sleep_early,5.0,17.5,-11.667897464108695,5.546906999952997,0,0,1,10.0,0,12.0,6,0,0,0,0,1,0,0,0,0
2023-07-28,209,23,meditate_10,11.485678589661047,10.0,1.7380821986122048,8.735234802847529,0,257,1,0.6206321581524071,0,11.921615067933919,0,0,1,0,0,1,0,1,0,0
2023-07-28,209,24,sleep_early,8.995133233217526,14.0,-4.753215923319511,6.368464446036867,0,0,1,0.0,0,10.086402490506442,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,0,sleep_early,8.561419079928415,14.0,-4.621114358293263,10.847485301596823,0,0,1,3.030571668749573,0,11.073352868440917,2,0,0,0,0,1,0,1,0,0
2023-07-29,210,1,digital_detox_30,8.511864254743491,14.0,-5.262313990457832,4.810427022704874,0,0,1,3.5631543856714893,0,11.66627257717208,1,0,0,0,0,1,0,1,0,0
2023-07-29,210,2,sleep_early,5.622484408468627,17.5,-11.838001699673185,5.209112130305234,0,0,1,9.193941856383818,0,12.0,1,0,0,0,0,1,0,0,0,0
2023-07-29,210,3,no_tobacco_alcohol,2.850765075211862,22.5,-19.924619167654903,3.0,0,0,0,8.204432661132703,0,11.165908868758647,0,0,0,0,0,0,0,0,0,0
2023-07-29,210,4,sleep_early,12.176804124982159,9.0,3.1506481130460573,6.97211850223286,0,0,1,0.5235181835760441,1,11.342805292601717,11,0,1,0,0,1,0,1,0,1
2023-07-29,210,5,meditate_10,8.682516052892392,13.5,-4.0347164827710795,6.702312628719195,0,0,1,5.580354163276976,0,11.69514894386324,0,0,1,0,0,1,0,0,0,0
2023-07-29,210,6,sleep_early,8.76151263493664,14.0,-4.661731787158698,6.508031281367169,0,49,1,1.011063666382051,0,11.049397206154488,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,7,eat_veg_400,10.041934314894238,10.5,-0.44287876585551245,8.222973763001006,0,463,1,10.0,0,12.0,0,0,1,0,1,1,0,0,0,0
2023-07-29,210,8,eat_veg_400,8.648509606868409,14.0,-4.759619383168648,3.712707192691237,0,0,1,2.3515208027985093,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,9,no_tobacco_alcohol,8.557382949067629,13.5,-4.591164024229448,7.95886845115626,6,307,0,6.589733813641221,0,11.354172949063262,4,0,1,0,0,1,0,0,0,0
2023-07-29,210,10,sleep_early,5.2464902702309235,17.5,-14.633279155778334,7.244013961921445,0,123,1,8.876977774357533,0,12.0,0,0,0,0,0,1,0,0,0,0
2023-07-29,210,11,no_tobacco_alcohol,8.913363279225958,14.0,-4.57320392040502,4.585064713185302,0,0,1,1.1391202066802364,0,10.65164436957655,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,12,sleep_early,11.381936776367251,10.0,0.780549676063696,6.8905850912450175,0,0,1,0.7412631320993573,0,10.337675452403108,1,0,1,0,0,1,0,1,0,0
2023-07-29,210,13,no_tobacco_alcohol,8.437776824743723,15.0,-5.649410556229001,7.858138365031006,0,248,0,0.9411002451316455,0,11.981353883543054,0,0,1,0,0,0,0,1,0,0
2023-07-29,210,14,sleep_early,8.955416386091446,14.0,-5.825699670154013,6.080744008074024,0,0,1,1.1419829094034317,0,12.0,15,0,0,0,0,1,0,1,0,0
2023-07-29,210,15,eat_veg_400,4.575334574145442,19.0,-11.973748710119828,3.9043923855063674,47,163,0,9.33536529028004,0,12.0,5,0,0,1,0,0,0,0,0,0
2023-07-29,210,16,eat_veg_400,8.007598214592246,13.5,-5.611982782549124,7.524292490431126,0,0,0,10.0,0,12.0,8,0,1,0,0,1,0,0,0,0
2023-07-29,210,17,sleep_early,5.379129956524041,17.5,-9.912340076935454,8.716592358884384,0,180,1,8.033284305233028,0,11.586794614383669,5,0,0,0,0,1,0,0,0,0
2023-07-29,210,18,sleep_early,5.04872390307492,17.5,-15.548376025552507,3.1245628189598715,0,0,0,10.0,0,12.0,1,0,0,0,0,1,0,0,0,0
2023-07-29,210,19,sleep_early,8.5758133866428,14.0,-4.5922632032599315,7.048289529238095,0,146,1,2.7277210153271034,0,11.683281361365058,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,20,eat_veg_400,8.782307264176879,14.0,-4.4490717693839406,9.031958481996032,0,175,1,1.5188824344553626,0,11.32998511246974,0,0,0,0,0,1,0,1,0,0
2023-07-29,210,21,no_tobacco_alcohol,8.881896973945949,12.5,-3.352781745526465,8.185974176698528,0,242,1,10.0,0,8.906119738184888,12,0,1,0,0,1,0,0,0,1
2023-07-29,210,22,sleep_early,5.120712005048292,17.5,-12.929913050489112,6.962364485484448,0,0,1,9.896948804352338,0,12.0,13,0,0,0,0,1,0,0,0,0
2023-07-29,210,23,eat_veg_400,13.433919909379782,7.0,5.139822386362814,7.884880536354293,0,459,1,0.067644703985625,0,11.72132162125567,0,0,1,0,1,1,0,1,0,0
2023-07-29,210,24,sleep_early,8.897484360871914,14.0,-5.203182784281271,6.086222165600105,0,0,1,0.7158625823750371,0,9.797491628103147,3,0,0,0,0,1,0,1,0,0
2023-07-30,211,0,sleep_early,8.582026852911913,14.0,-6.952947726290085,10.771671879249736,0,0,1,3.1335163974314533,0,11.395596557766314,0,0,0,0,0,1,0,1,0,0
2023-07-30,211,1,sleep_early,8.430636093512284,14.0,-5.59719078199041,5.962116455458001,0,0,1,3.4690582656327247,0,12.0,0,0,0,0,0,1,0,1,0,0
2023-07-30,211,2,sleep_early,8.192963602045472,13.5,-6.034348614569696,6.882586366006634,0,0,1,8.166379973518223,0,11.640456206187553,0,0,1,0,0,1,0,0,0,0
2023-07-30,211,3,no_tobacco_alcohol,2.7159887346760874,22.5,-13.68370707649607,3.0,0,0,0,9.101371736035487,0,11.405840677070438,0,0,0,0,0,0,0,0,0,0
